plainText,key,cipherText
10111010,1101001110,00000111
10110011,0010001100,11101100
01010000,0100111100,10001001
00011011,0001010010,00111100
00101001,0110001011,01011100
10110011,1010010011,00111001
01010111,0110010101,11001111
10000000,0010010010,10000111
01110100,0111001110,00111111
10011111,0110001100,00111110
01101000,1100001010,11010010
11111001,1110110110,11011110
11101000,1101001110,00001001
00000110,0011100100,10011111
00001011,1011010000,10100001
11111100,1100111000,01000101
01101000,0011010100,00000100
00001010,1111110000,10011101
01001110,0101100100,01011001
01101011,1011000101,10011000
01101100,0001111010,11111110
10011100,1010110111,10100001
00001000,1001001101,10011100
01110010,0000100010,11100011
11010111,0100110010,11100011
10110001,0011101011,00010001
00111010,1110111011,10001010
11100101,0101011001,11111110
00011010,1110000101,01011100
10010000,1100001101,01100011
10000010,1011001111,11100011
01000110,1111000100,11001111
01001110,0000101011,10111011
10101001,0100001110,10010010
10011010,0100011101,00110001
01110011,1100111101,11011100
01001011,1001010101,11110001
10100000,0001001100,00010111
01100001,1010101101,11000111
11100100,1100100010,10011101
00100000,0001101110,01000101
10111110,1010011100,00111001
11111010,0101111101,00111111
01101111,1110111011,11100101
11111110,0101100011,11001000
10111001,1001100100,10111001
01000010,1001110001,10101010
00001110,1011110010,11101000
10101110,0010000001,00111101
00100000,1000101110,11010011
10101001,0111100011,01111010
01110111,1011100110,10001101
00111100,0100111011,00000110
01011101,0010110010,01001000
11101001,0010011000,00110010
01001010,0111111100,11000001
01001110,1001000101,00000100
00001001,0110111000,01001000
11001011,0000010111,10000101
10100101,0110100001,01100011
11001001,1000000100,01001110
01111001,0111011111,00101001
11111011,0110111110,11101101
00100100,1110111100,11111101
00011010,1101010100,10111010
11010101,0101010010,00101110
01011101,1010001011,10000110
00110100,0010001000,10011100
10101100,0100011010,11001010
00110010,0111000111,01001010
00000011,1000010001,01101000
01010011,0110100001,00000110
10101100,0101101101,01110101
10111101,1010000010,11000011
01010101,0000011011,11100101
01010110,0101010100,10110001
01110011,1110011001,01111001
10101101,1111001010,11010110
11100011,1101100010,10001000
11100010,1101111101,01000010
00001010,1000011001,00110101
10010011,1100000110,11111001
11111001,0111111000,00110111
10001110,0000100110,11111111
01100100,0101010110,01110111
10011001,1110101011,11010101
00001011,0001000111,00101000
00011111,0001100011,01110001
11110111,0000110110,01001110
10101010,1000111010,01001110
00010011,0111011110,10011111
10101000,1011100001,11001011
10010011,1111000111,00110011
11111110,1001101000,01001111
10101110,1010001011,10101011
01010110,1011011000,10001110
00000111,1101010001,00001011
10101111,1001101101,01000001
01010000,1011101101,00101011
00101001,0011101011,01111010
00001101,1110000000,11111100
10000100,1100110111,10100100
10101001,0111101010,01110101
00111100,0000101110,10101011
11010011,1111000111,10100111
10000001,0000111011,11110101
00001010,1101100000,00111101
01101001,1000100001,01100100
10010110,1111001011,11100100
01101101,0000010001,01110110
11000101,0101111110,01001011
10000110,0001111011,00101001
00001001,0110100100,01000010
00110011,0101100000,01001111
00111000,1100110001,01100001
00111110,1110110001,01111101
00001111,1011000100,10100000
11000010,1100000110,00110010
01111011,0000001001,00101000
00011110,0000110011,01001111
01000001,0100000011,00100100
00110111,0110111111,00000001
10110001,0001101110,11010000
10010100,0110111011,00001110
00101001,0000011010,00111100
01010011,0011100101,00110111
00101111,1000110100,01101111
10010100,0010110101,10011001
01000111,1101010100,11011110
01111011,1011001111,01000000
00011101,0111110110,10110111
10111110,0111111100,10101111
11100001,1111111100,01111001
10010111,0010110100,01111100
11111110,0011000010,11100000
00100001,0010011010,11111010
10111011,0111001010,01001111
01000101,1100011010,01101001
11011011,1010100100,10011111
01101000,1000110101,00100111
00000010,1010110100,01111101
01101100,1001010001,10011101
10100110,0000110101,10000011
00001011,0111001111,11110100
00010110,1101001000,00011110
00100111,0110011001,01111011
00000110,0101010001,11111111
10101011,0001000101,00000100
10111010,0111100000,10010111
00001100,0110101100,10011000
01010110,1110001011,11010100
10101101,1111001111,00011110
10000011,1001100010,10010100
11101000,0010111011,00010111
00111110,0101001111,10001111
10100100,0101001100,10110110
10000110,1110000011,10001011
10110001,1001000110,11000110
01100100,1001000010,10101001
01000000,1011001000,01011000
00011101,0101110001,11001011
01110010,0001110110,01011110
01110100,1111011001,01100010
00010010,0010000100,00011001
01100001,1001001100,01011010
00000100,0001110110,01001111
10011110,0110010100,00100111
00011001,0100010001,10101100
11010101,1100111011,11110111
00111100,0011111110,11100100
11001001,0011010111,11101111
10100111,0111100001,10011010
01001101,1011100010,00011000
10000000,1110100100,11000111
11110111,1011011111,11100001
10101101,0111100011,00111111
11100110,1100011100,00101000
01101010,0000010000,01001010
00001111,0111000101,10100011
01110100,1111000111,11010010
10001000,1010010100,10011100
01100101,0110010110,10001000
11110111,1100001111,10100111
11010010,1111010100,00001110
01000000,0101100000,01100110
10011001,1110000101,00001001
00001001,0001100010,10110101
11110100,1011111001,00100100
11001001,0101010101,10110110
10100110,0101110111,11110111
10101000,0111111010,00100100
10111100,1100011111,10110011
00110000,1011011010,10010100
01110001,0100010100,11111010
00111110,0101100100,11110100
11100010,1110101110,00010000
10101001,0010010001,00101001
11011100,0110010011,00110010
11011111,0000101000,00101010
10100111,0000011011,00010011
11011001,1011001010,00111010
10101011,1101001000,01100000
00110000,0110111010,10000100
11000001,0010110001,11011011
10100111,1011100101,11100001
10011010,1100111110,10101000
11100110,1100010101,10100011
01101110,0000101101,10111000
00010101,0100010100,01000011
01111111,0000110010,00110001
01110000,0100100001,11100111
10010111,0111101011,10010001
01101110,0001110110,10010110
00101010,1100000001,11110010
01110100,1000001110,10110011
00010100,1010110100,01110100
10011101,0101101011,10111010
01100100,0100010011,01110100
11001100,0001010100,01100111
10111101,0111000101,01000100
01000111,0101100010,00100111
11101011,0100111011,11111110
01011010,0110010111,00011111
11101111,1011011001,00110001
10101101,0111001000,01100100
01010101,1000110101,11000110
00100001,1100111001,10011111
10000000,0100010110,10101010
11110011,1101100111,01000010
10110110,0001000000,10000110
01010110,0111011110,10101001
01001010,1111011001,11101010
00011011,1110010011,00011001
10010100,1101011001,00010000
11100001,1101101110,10111110
00010010,0010100100,00111001
00110001,1101001011,11011011
11011100,0111111011,10010010
10001100,1011100111,00000101
00010110,1001100111,11001101
01110011,1010100110,11001110
01110011,1010010100,11110111
01111000,1110010000,10011100
00010110,0010001101,00100001
11100100,0010110001,10101111
01100010,0111111000,11111000
10110101,1010100110,11111110
00100100,0011011000,01011000
11100100,0101000011,11111000
11001110,0000100110,01101011
01100010,1100100010,00011101
11000001,1111100111,01001001
00110000,0101000011,10100001
11011000,1010101000,00101100
11010100,0100010000,01000001
01000101,0001111010,10001101
01000011,0101000100,01100001
11001011,1101101111,00001000
00011011,1001110011,11010111
11011010,1100001100,00001001
11001001,0001001000,00010101
11100010,1101110011,10110000
11100010,1111010110,01110101
10000001,1110111111,00010010
01111100,0000010100,11101100
11111000,1110010110,01010101
11111110,1111101100,00101010
11111010,1001110101,10001101
00110011,1000110111,11111010
11011111,1100110011,10100110
00001010,0011001101,11111101
11010010,0111111110,01001010
11100010,0001000001,11001100
11111010,0000100000,11011110
00001111,0000110110,01110111
01010110,0100001011,11111011
11100101,0100100100,00011011
00010100,1101111111,01110101
10100110,0000100111,00000100
11100110,1110011001,11101100
01111110,0001001001,00011000
10000100,1001000000,00010101
11101101,1100110100,01001010
01001100,1100010001,10000011
00111100,1000010111,00000011
10110111,0101000000,10101100
00000010,0111011011,10100111
11111000,1111000011,11100101
11111001,1111110100,11101100
01011010,1111011000,11100101
11001110,0110100100,01100101
11000100,1010011110,11000101
00111100,1000101100,01011011
11101000,1110101100,00110011
00110100,1000100010,11010011
11010000,1001000100,00011110
00111100,1100011110,11011100
10111101,0010011110,00111001
01101111,0001000110,00010100
00110001,1010000000,00011010
11100100,0010011111,10110100
00101100,0011110101,00011100
01011110,1011011011,10110101
11000000,0010100100,11100011
00011111,1000111100,10001010
00111001,0011100010,10110110
10000110,1110010010,00000011
11010111,1110100100,10110001
11111111,1100000100,11111111
11111010,1011011101,11000011
00110010,1010001111,01001000
10000100,0100010100,00011011
10101001,0000011011,10110011
01101011,1100001010,10100000
10111000,1011101001,11100011
10111001,0110110110,11111010
01110010,1110011100,01000000
00001101,0011001100,00100111
10101111,1001001111,10110101
10010000,1010110000,00111010
10000010,0111100011,11011110
10110101,0111010110,10110011
11100001,0100011111,00100101
10111000,0001110001,01010001
00000001,1001011101,00001011
00001010,1100110101,01110110
01000001,0000010101,01111101
11010000,1000111000,00010010
01101110,1101001111,00011010
00100100,1010111100,11111101
00111101,0101010011,01110011
00110101,1100000011,01111000
00101010,0011100111,11000111
10011101,0000000101,01100011
01110001,0100010100,11111010
00011101,1110011001,01110001
10100010,1001111110,11001011
00101000,1101011110,10111010
10111011,1111110110,11011001
11001111,1100000011,10000000
10011110,1101000011,10000100
11101001,1101001010,00101011
11111011,0101001000,11010101
01000000,0111000101,11001010
01001110,1101100110,01111101
01000010,0000000110,00110110
01111000,0111110011,01111111
11000010,0000111010,11001001
10011111,0111011111,10000011
11101110,0110011010,10010000
01010100,1010001000,00110100
00111101,0000000101,10101101
01010100,1011111011,00001100
10010101,0110001110,01110010
11010111,1011001011,01000001
10110100,0010011100,10111110
11010000,1000110011,11000001
00111101,0101010011,01110011
10111101,0010011111,10111000
00111111,0011101001,01000011
11010111,0001100110,01111010
10101010,0110111111,11100000
11000001,0011110110,00100101
10101001,1100101011,01100010
00011110,1000110010,00101000
00111000,0001011110,01001001
01100000,0001110101,00101111
11011010,0010010001,11110010
00100100,1011110010,00011100
10111100,0111110100,11110000
11111010,0111101110,11011001
10000011,0111110011,01010000
11001000,1100011111,00011101
10110001,0110100101,01101100
01111011,0000010111,00010000
10010100,1110110011,00011000
01110001,0010001110,01001001
11001011,0010111100,01011101
00110110,1011001011,00001110
10110010,1000111101,10110011
10101101,0001111010,01011101
10000111,1000101001,01101000
00001111,1101101110,00011110
10000000,0101111011,00101111
00100111,1001101000,10001101
01010101,1001000110,10111001
01011100,1010000110,10111011
00110101,1110110110,01010101
10110001,1000000111,10110011
00100001,0110001000,10101111
01100010,0000001001,01001100
01011101,1001010100,01001111
10110011,0011111110,00010001
11001111,0110001100,10010100
10011010,0111100011,11111000
11100111,1000010110,10100010
00111001,1101110110,11010000
11111000,0110011111,10111100
10100011,0100011011,01010110
01010001,0011111011,10001010
11010101,0111010111,11101010
10011101,1010101011,01010000
00100011,1100101101,11101110
01111000,0100001100,00001110
00010111,0000100011,01111001
00111010,0000110000,11000001
00011010,0110101110,11110001
01010111,1111010100,11111000
01101011,0010100010,11101010
11100001,1001101010,00010111
10100110,0111100010,01010010
10010101,0101010000,01101110
10101000,1100010011,01111110
11011100,0111001010,01011111
00010001,0010000011,11111111
00010110,1101011101,10011110
10011000,1001111111,11101100
10110001,1101100001,01001001
11011110,1001101110,01011010
10011101,1011111101,01000000
11011000,1100000101,01111111
00110010,1001010101,10010101
00011010,0110000101,11101100
00001101,1001100111,10001000
11000001,0011001100,10011110
11100010,0100111111,00000000
10111111,0111101100,11000100
10010001,1110111010,11100111
11111110,1111010110,11111001
10000010,0111100000,10111001
00110000,1100000001,11010001
11101101,1111010010,10010111
01111110,0011111110,10011111
00111100,1100101100,01011011
11010111,1110111011,00000110
00000110,0100000111,00001010
01000100,0100001110,00011010
10110101,0010111111,01110110
11000111,1110010111,00100110
10100101,0100100111,00011010
10100111,1100010011,00010111
00111001,1000011101,10110001
01001101,1110110110,01101111
11000111,0001000100,01000010
10001011,1101011111,10110001
00100100,1010111100,11111101
01001101,0010100101,10010010
10101101,1011011100,11010001
11101000,1010001001,11111111
00100100,0001001001,11111000
11100100,1101010111,00001010
10001000,1110111011,10001101
11010110,0101011111,11101110
10010101,0111011100,10101101
00111100,0001111011,00100000
00000111,0001000100,10110100
11100010,1100010001,10100010
11011010,0100010000,01111011
10001100,0101010100,00010111
10111111,0011110001,00110000
00001111,0001100100,00101010
10001000,0100101011,10101111
00110011,1011101101,10101111
10010010,0010110100,00011110
10001001,1110011100,00001100
10001001,0001100110,10011010
01101101,1010101100,01011111
10101100,1100100101,11010001
00111100,1111111100,01000000
00111100,0110110100,01110000
01101011,0000011001,10011110
01110010,0101111011,11101000
11011100,1110100101,11010010
00110100,0111001101,00010110
01001001,0001111001,01111011
00110001,0110110000,11001011
